CustomerID,Recency,Frequency,Monetary,Return_Rate,Cluster
13183.0,8,9,3957.78,0.0,0
13184.0,15,12,1648.79,3.0858936454102475,0
13185.0,268,1,71.4,0.0,1
13186.0,40,5,1539.69,2.2971146463268375,0
13187.0,337,1,236.02,0.0,1
13188.0,11,1,114.60000000000001,0.0,0
13189.0,19,2,260.68,0.0,0
13192.0,95,2,911.94,0.0,0
13193.0,61,1,117.88,0.0,0
13194.0,136,1,60.7,0.0,1
13196.0,11,4,1797.78,0.0,0
13198.0,10,8,3384.09,0.5042278698357069,0
13199.0,4,39,9803.96,0.13405153446224555,0
13200.0,19,4,870.09,0.0,0
13203.0,10,4,869.46,0.0,0
13207.0,15,2,250.26000000000002,0.0,0
13208.0,59,7,1205.9,1.4707083912084318,0
13209.0,30,11,5820.16,1.2127415086877782,0
13210.0,94,1,353.48,0.0,0
13211.0,10,3,1197.42,0.0,0
13212.0,9,4,780.58,0.9516800324840117,0
13213.0,57,6,1518.43,0.1413934156703363,0
13216.0,268,1,333.74,0.0,1
13217.0,122,5,133.62,74.9765908835537,0
13218.0,127,1,62.63999999999999,0.0,0
13220.0,78,4,819.2900000000001,0.0,0
13221.0,240,2,847.41,0.0,1
13223.0,200,2,163.20000000000002,0.0,1
13224.0,60,3,2150.85,0.23655465108188967,0
13225.0,3,8,6083.04,5.891234931557712,0
13226.0,273,1,108.21000000000001,0.0,1
13227.0,202,1,257.7,0.0,1
13228.0,81,1,358.0,0.0,0
13229.0,226,1,160.95,0.0,1
13230.0,4,15,2763.41,1.5518512844811307,0
13232.0,13,7,1357.6,0.0,0
13233.0,74,2,605.12,0.0,0
13235.0,212,2,101.17000000000007,90.18786309367938,1
13236.0,25,3,727.27,2.360206753037524,0
13238.0,11,5,680.83,2.8398955375108814,0
13239.0,262,1,329.56,0.0,1
13240.0,96,4,663.65,0.0,0
13242.0,112,3,270.40000000000003,0.0,0
13243.0,203,1,600.07,0.0,1
13244.0,93,1,121.74000000000001,0.0,0
13245.0,51,1,430.5,0.0,0
13246.0,18,7,1922.1,3.280833291400392,0
13247.0,18,4,501.12,0.0,0
13248.0,125,2,465.68,0.0,0
13249.0,92,3,711.41,0.0,0
13253.0,157,2,1030.4,0.0,1
13255.0,4,3,390.66,2.215213636704964,0
13258.0,12,3,698.58,0.0,0
13259.0,62,1,292.32,0.0,0
13260.0,61,1,557.62,0.0,0
13261.0,269,2,944.1,0.0,1
13262.0,263,1,200.29,0.0,1
13263.0,1,35,7454.07,0.0,0
13265.0,53,5,2107.66,0.0,0
13266.0,11,19,3717.67,3.040743194253911,0
13267.0,3,27,4404.44,2.588748399310847,0
13268.0,18,15,3167.64,1.4635936902158528,0
13269.0,1,17,5315.92,0.5669415644295138,0
13270.0,366,1,590.0,0.0,1
13271.0,37,2,178.26,17.99613579906155,0
13272.0,31,2,276.56,0.0,0
13273.0,113,1,138.98,0.0,0
13276.0,64,2,590.9300000000001,0.0,0
13277.0,16,4,258.4,0.0,0
13278.0,41,1,542.73,0.0,0
13279.0,64,2,126.30000000000001,8.312159709618875,0
13280.0,122,3,814.86,0.0,0
13282.0,18,6,1047.8400000000001,7.4460755736922986,0
13283.0,60,2,93.66,0.0,0
13284.0,323,2,196.15,2.505094686614643,1
13285.0,23,4,2709.12,0.0,0
13291.0,156,1,361.11,0.0,1
13292.0,39,2,578.9399999999999,0.0,0
13294.0,190,2,873.74,0.0,1
13295.0,360,2,197.95000000000002,1.6153081510934393,1
13296.0,137,1,87.4,0.0,1
13297.0,8,4,2089.85,0.0,0
13298.0,1,1,360.0,0.0,0
13299.0,268,1,142.5,0.0,1
13300.0,165,2,365.29,1.7747183306891825,1
13301.0,104,4,618.09,0.0,0
13302.0,155,1,63.75,0.0,1
13304.0,351,1,300.42,0.0,1
13305.0,4,10,2000.86,0.0,0
13307.0,120,1,15.0,0.0,0
13308.0,23,4,1367.6100000000001,1.2919430390253406,0
13309.0,7,5,1456.79,0.0,0
13310.0,9,6,1083.63,4.275505066120156,0
13311.0,4,2,598.57,0.0,0
13313.0,22,5,1555.32,0.0,0
13314.0,2,4,578.66,25.42464623553367,0
13316.0,37,5,5815.49,2.7140737370205748,0
13317.0,64,9,2140.07,5.876376622919674,0
13318.0,1,3,640.76,0.0,0
13319.0,5,36,10664.34,1.670823517479519,0
13320.0,70,6,1491.7,3.6805062310324788,0
13321.0,72,2,567.36,0.0,0
13322.0,17,1,199.48000000000002,0.0,0
13323.0,3,5,787.85,0.0,0
13324.0,32,12,7072.8,0.6901199811849281,0
13325.0,82,1,675.3,0.0,0
13327.0,39,9,3617.57,0.28116446191461975,0
13328.0,316,1,1308.48,0.0,1
13329.0,32,4,740.4,6.159695817490495,0
13330.0,93,3,1140.93,0.0,0
13332.0,14,1,350.9,0.0,0
13334.0,82,3,3536.82,0.0,0
13336.0,77,1,795.12,0.0,0
13338.0,154,3,431.82,11.334236786990267,1
13339.0,201,1,860.12,0.0,1
13340.0,45,7,10736.48,0.0,0
13341.0,261,1,775.85,0.0,1
13343.0,173,2,303.93,14.005602240896359,1
13344.0,68,3,2543.72,0.0,0
13345.0,277,2,377.6,3.0551989730423617,1
13347.0,70,1,341.36,0.0,0
13348.0,64,1,233.76,0.0,0
13349.0,11,1,247.32,0.0,0
13350.0,16,3,910.72,6.985864858240053,0
13351.0,66,1,373.94,0.0,0
13352.0,8,2,389.28,2.1860394994723356,0
13354.0,71,1,743.53,0.0,0
13355.0,122,1,674.7,0.0,0
13356.0,80,1,768.24,0.0,0
13357.0,257,1,609.95,0.0,1
13358.0,269,1,439.03,0.0,1
13359.0,59,2,431.26,1.8882518882518886,0
13362.0,3,5,3085.4900000000002,0.1698622336398403,0
13363.0,18,2,992.5,0.0,0
13364.0,67,2,0.0,100.0,0
13365.0,9,3,2191.22,1.534576272709707,0
13366.0,50,1,56.160000000000004,0.0,0
13368.0,257,2,623.4,0.0,1
13369.0,354,2,263.75,14.444660698066691,1
13370.0,366,2,721.32,4.444473882920238,1
13372.0,90,1,378.64,0.0,0
13373.0,61,3,3312.25,0.0,0
13375.0,81,2,772.9,0.7384575868490336,0
13376.0,99,3,1019.76,0.0,0
13379.0,26,3,572.56,0.0,0
13381.0,21,7,3626.81,0.34347170205341127,0
13382.0,281,1,222.99,0.0,1
13384.0,31,9,4122.28,0.7141257198459511,0
13385.0,330,1,534.57,0.0,1
13388.0,121,3,627.15,7.377049180327869,0
13389.0,11,3,797.96,0.0,0
13390.0,75,1,544.08,0.0,0
13391.0,204,1,59.8,0.0,1
13394.0,2,10,2312.8,8.222950611503084,0
13395.0,185,1,307.72,0.0,1
13396.0,22,4,1325.29,2.623090544383133,0
13397.0,73,6,1539.18,0.3205688640205164,0
13398.0,192,1,457.34,0.0,1
13402.0,127,2,621.23,0.0,0
13403.0,18,1,75.0,0.0,0
13404.0,1,2,252.49,0.0,0
13405.0,74,3,572.451,0.0,0
13408.0,2,81,27487.41,2.239318221263689,3
13410.0,9,7,988.91,1.410683309074233,0
13411.0,107,1,213.55,0.0,0
13414.0,134,3,1390.5,0.0,0
13416.0,44,2,712.5,0.0,0
13417.0,5,2,640.83,0.0,0
13418.0,12,23,5845.44,4.602092557564917,0
13419.0,64,1,221.06,0.0,0
13420.0,135,4,140.35,12.198936502971536,0
13421.0,40,3,1848.98,0.11344728482831645,0
13422.0,51,2,2601.55,0.9423904352130372,0
13425.0,108,3,1624.21,0.0,0
13426.0,1,12,3550.7000000000003,2.4886579592016083,0
13427.0,19,3,582.6,0.0,0
13428.0,10,1,218.47,0.0,0
13429.0,11,4,1006.8,0.0,0
13430.0,19,4,648.6899999999999,4.527191110456987,0
13431.0,67,2,1269.1,0.0,0
13434.0,74,2,534.24,0.0,0
13435.0,5,9,3794.4900000000002,0.4042111452036673,0
13436.0,2,1,196.89,0.0,0
13437.0,14,7,3408.06,0.0,0
13439.0,255,1,283.71,0.0,1
13441.0,92,1,296.64,0.0,0
13447.0,23,4,1104.23,2.2061037603840092,0
13448.0,17,10,3465.67,2.0822914812523132,0
13449.0,24,1,291.88,0.0,0
13450.0,27,6,2043.7199999999998,0.0,0
13451.0,26,6,2916.45,2.00594728088302,0
13452.0,259,2,590.0,0.0,1
13453.0,166,2,356.97999999999996,0.0,1
13455.0,25,4,1007.35,4.817922406787989,0
13456.0,18,7,1737.8200000000002,1.6357996739721066,0
13458.0,7,22,9537.92,1.1263070708034049,0
13460.0,29,2,183.44,0.0,0
13461.0,39,3,1445.0,0.0,0
13462.0,183,2,143.25,5.445544554455446,1
13464.0,58,1,674.68,0.0,0
13466.0,100,2,297.95,3.231568691133485,0
13467.0,11,2,1083.71,0.0,0
13468.0,2,41,5656.75,0.8452279328375082,0
13470.0,99,2,165.0,0.0,0
13471.0,1,4,2531.58,0.0,0
13473.0,61,3,417.54,1.2067007382169221,0
13474.0,236,1,229.59,0.0,1
13475.0,191,4,1431.78,0.0,1
13476.0,179,4,1092.77,11.764515894611899,1
13477.0,38,8,1441.53,0.8971661923029329,0
13479.0,198,3,291.0,3.3061970426981224,1
13481.0,46,8,1776.81,1.537770980183535,0
13482.0,232,1,184.64,0.0,1
13483.0,66,1,140.34,0.0,0
13484.0,241,1,313.8,0.0,1
13485.0,233,1,454.24,0.0,1
13486.0,78,3,1122.41,0.0,0
13487.0,58,3,575.4,0.0,0
13488.0,17,17,8910.61,0.6433765112936551,0
13489.0,105,4,449.52,0.0,0
13491.0,52,10,1215.82,0.0,0
13492.0,136,3,1269.84,0.0,0
13493.0,275,2,618.63,0.0,1
13494.0,312,1,316.26000000000005,0.0,1
13495.0,8,6,1990.1200000000001,2.677431817181532,0
13496.0,11,3,617.93,5.418394991811184,0
13497.0,283,3,321.05,7.7575061054446195,1
13499.0,18,7,1146.96,1.0482180293501049,0
13500.0,23,4,1136.77,2.571200836497339,0
13501.0,243,2,1310.47,2.227080100274561,1
13502.0,17,3,292.0,0.0,0
13503.0,71,1,216.85,0.0,0
13504.0,64,1,295.93,0.0,0
13505.0,68,8,4282.88,2.5206947330567204,0
13506.0,312,3,452.82,1.2431300706621304,1
13507.0,3,4,2479.16,0.0,0
13508.0,244,1,110.97,0.0,1
13509.0,9,7,979.72,0.0,0
13510.0,1,5,1785.16,0.35723057000602826,0
13512.0,261,1,251.21,0.0,1
13513.0,127,1,205.1,0.0,0
13514.0,74,1,152.20000000000002,0.0,0
13515.0,73,4,891.12,0.0,0
13516.0,21,3,1389.41,0.0,0
13517.0,60,5,2109.07,0.9091250786968738,0
13518.0,86,1,659.4399999999999,0.0,0
13519.0,50,2,110.80000000000001,9.735234215885946,0
13520.0,59,8,3487.75,3.7689516740932856,0
13521.0,1,3,1093.65,0.0,0
13522.0,30,1,125.80000000000001,0.0,0
13523.0,33,6,3755.38,5.2838925768245195,0
13524.0,41,5,680.1800000000001,0.0,0
13525.0,15,2,628.78,0.0,0
13527.0,34,8,2263.76,1.0382468273362737,0
13529.0,79,2,307.76,0.0,0
13531.0,205,2,483.8,0.0,1
13532.0,34,1,210.31,0.0,0
13533.0,183,3,270.79,0.0,1
13534.0,2,43,5613.08,4.378134539904056,0
13536.0,1,7,3448.29,0.0,0
13538.0,43,7,1280.85,0.0,0
13539.0,86,4,605.84,4.039028098964108,0
13544.0,40,2,291.41,0.0,0
13546.0,12,3,626.99,0.0,0
13548.0,96,2,682.41,0.0,0
13549.0,26,8,916.12,0.2265301677194511,0
13551.0,319,1,91.80000000000001,0.0,1
13552.0,66,16,3539.53,5.361931728550535,0
13555.0,74,4,4149.28,0.0,0
13557.0,28,2,584.06,0.0,0
13558.0,6,4,605.06,0.0,0
13560.0,7,1,174.37,0.0,0
13561.0,216,1,141.85999999999999,0.0,1
13562.0,82,3,1799.33,0.0,0
13563.0,84,2,777.53,0.0,0
13564.0,144,5,647.74,62.96554642028107,0
13565.0,19,2,240.22,0.0,0
13566.0,41,2,874.71,0.0,0
13568.0,173,1,192.85,0.0,1
13569.0,17,2,373.75,0.0,0
13570.0,243,1,239.49,0.0,1
13571.0,13,12,2092.32,0.0,0
13572.0,206,1,1384.25,0.0,1
13573.0,50,2,294.4,0.0,0
13575.0,23,5,732.0699999999999,0.0,0
13576.0,10,20,6703.3,0.20901130507016172,0
13577.0,25,5,1658.3,1.7361934107608439,0
13579.0,15,2,467.04,0.0,0
13581.0,309,1,118.0,0.0,1
13583.0,156,1,781.03,0.0,1
13584.0,307,1,142.4,0.0,1
13587.0,32,3,347.0,51.2914093206064,0
13588.0,16,13,2445.12,1.364690695657436,0
13589.0,15,2,379.65,0.0,0
13590.0,11,7,1976.12,0.29264551545975626,0
13591.0,65,3,1117.13,0.0,0
13592.0,36,4,247.95999999999998,0.0,0
13593.0,108,6,1990.28,2.2974060910715335,0
13594.0,53,1,396.97,0.0,0
13596.0,6,2,697.04,0.0,0
13598.0,47,2,167.42000000000002,7.076649830715436,0
13599.0,1,33,5030.6,2.388006993074838,0
13600.0,312,1,219.52,0.0,1
13601.0,45,2,693.32,0.0,0
13602.0,65,1,428.89,0.0,0
13603.0,26,1,164.34,0.0,0
13606.0,29,3,280.53999999999996,0.0,0
13607.0,40,1,678.01,0.0,0
13610.0,12,9,1115.43,1.453334275718274,0
13611.0,89,4,1158.2,1.1606076122205153,0
13614.0,24,4,1610.46,0.0,0
13615.0,313,2,399.99,4.2375924728865915,1
13617.0,40,3,544.18,0.0,0
13618.0,174,1,177.34,0.0,1
13621.0,117,1,213.85,0.0,0
13623.0,31,7,672.44,10.075155794485008,0
13626.0,253,1,257.23,0.0,1
13627.0,59,7,1624.02,0.8819203281109815,0
13629.0,23,11,7792.36,0.0,0
13630.0,5,11,1995.68,1.7767671696738823,0
13631.0,100,12,3021.77,1.584473785345327,0
13632.0,25,6,2117.02,0.20035167611855165,0
13634.0,33,5,1575.16,0.0,0
13635.0,68,1,1071.03,0.0,0
13636.0,37,6,941.62,0.7902056641942009,0
13637.0,52,3,810.5,0.0,0
13638.0,16,1,122.64,0.0,0
13639.0,74,1,1033.34,0.0,0
13642.0,216,1,354.8,0.0,1
13643.0,31,3,519.44,0.0,0
13644.0,9,5,2597.52,1.0189539146273614,0
13645.0,120,1,252.1,0.0,0
13647.0,10,5,1670.22,0.47076490358258055,0
13649.0,257,2,346.6,0.0,1
13650.0,17,7,1809.34,1.4703159545617914,0
13651.0,35,2,94.2,0.0,0
13652.0,46,3,1095.08,0.0,0
13654.0,43,6,2707.33,0.0,0
13655.0,114,2,932.97,0.0,0
13656.0,165,2,379.65,0.0,1
13657.0,11,2,382.14,0.0,0
13658.0,10,7,2421.47,8.248805495667199,0
13659.0,197,3,1550.85,1.4206712433257056,1
13662.0,86,7,879.08,2.0807342719657815,0
13663.0,179,1,189.47,0.0,1
13666.0,60,3,84.65,0.0,0
13667.0,149,1,305.02,0.0,1
13668.0,3,29,6216.07,2.318188318229176,0
13669.0,51,2,218.55,0.0,0
13670.0,75,1,349.7,0.0,0
13672.0,301,6,-71.46,138.33896668276196,1
13673.0,19,2,396.92,0.0,0
13675.0,151,2,486.82000000000005,0.0,1
13678.0,152,1,232.6,0.0,1
13680.0,1,5,2202.31,40.83660629375513,0
13681.0,18,4,827.83,0.0,0
13682.0,187,1,59.5,0.0,1
13684.0,286,2,64.23,4.462293618920125,1
13685.0,3,7,3119.44,0.0,0
13686.0,183,1,72.0,0.0,1
13689.0,63,1,910.0,0.0,0
13690.0,59,1,172.25,0.0,0
13692.0,25,5,1466.8700000000001,1.4412223177811223,0
13693.0,325,2,-32.0,0.0,1
13694.0,4,60,62653.1,3.6693326314022126,3
13695.0,31,15,2504.13,0.0,0
13697.0,39,1,151.29999999999998,0.0,0
13699.0,155,1,308.58000000000004,0.0,1
13700.0,26,10,2265.12,0.0,0
13703.0,318,1,99.5,0.0,1
13704.0,5,10,2295.31,0.5524119823574777,0
13705.0,8,3,711.86,0.0,0
13706.0,303,1,330.79,0.0,1
13707.0,267,2,806.41,0.0,1
13708.0,271,1,296.88,0.0,1
13709.0,4,17,6249.110000000001,1.2474616983114861,0
13710.0,32,1,180.48,0.0,0
13711.0,219,2,252.06,0.0,1
13712.0,247,1,228.84,0.0,1
13715.0,281,8,1053.94,2.3532899735023256,1
13716.0,269,1,138.28,0.0,1
13717.0,32,7,1432.26,0.8823468349700002,0
13718.0,246,2,306.55,0.0,1
13719.0,15,5,1041.68,0.0,0
13720.0,117,4,799.9,0.0,0
13721.0,36,1,524.14,0.0,0
13722.0,120,4,2369.16,0.26311247321515024,0
13723.0,217,1,199.85000000000002,0.0,1
13725.0,50,11,1809.81,8.62129902653795,0
13726.0,39,2,1079.6599999999999,0.0,0
13727.0,29,2,333.48,0.0,0
13728.0,37,6,1016.14,0.0,0
13730.0,136,2,752.6,0.0,0
13731.0,219,2,610.59,0.0,1
13732.0,28,1,491.86,0.0,0
13735.0,25,8,2766.18,4.126519804245054,0
13736.0,5,3,724.0,1.0793824292936194,0
13737.0,200,1,339.59999999999997,0.0,1
13739.0,18,1,216.9,0.0,0
13740.0,241,1,350.75,0.0,1
13741.0,72,4,666.33,0.3141690229343387,0
13742.0,17,14,3102.42,0.9134403485126252,0
13743.0,3,8,1340.1499999999999,0.10807990459153251,0
13744.0,95,2,1156.36,0.0,0
13745.0,151,2,291.54,2.8329556059192105,1
13747.0,374,1,79.6,0.0,1
13748.0,96,5,948.25,0.0,0
13750.0,54,5,1647.26,0.0,0
13751.0,288,1,296.25,0.0,1
13752.0,124,6,1186.28,0.0,0
13753.0,288,1,741.26,0.0,1
13754.0,152,2,282.59999999999997,0.0,1
13755.0,4,10,2154.68,0.30860341915932177,0
13756.0,2,15,5145.12,0.8555704573833419,0
13758.0,12,7,3190.55,0.0,0
13759.0,33,2,659.4100000000001,0.0,0
13760.0,54,2,286.79,0.0,0
13761.0,50,2,1070.65,0.0,0
13762.0,204,2,3.552713678800501e-15,99.99999999999997,1
13763.0,63,3,1689.46,1.486915146708961,0
13764.0,71,3,1521.76,0.0,0
13767.0,2,52,16945.71,1.594914392033616,0
13769.0,2,16,2771.87,0.8810982260031252,0
13771.0,64,5,2631.7,0.10438611474880906,0
13772.0,34,3,1132.13,0.0,0
13774.0,82,1,345.0,0.0,0
13777.0,1,41,25748.350000000002,0.8808122211973903,0
13778.0,103,1,178.7,0.0,0
13780.0,7,2,360.01,0.0,0
13781.0,251,1,127.84,0.0,1
13782.0,13,6,912.0,0.0,0
13784.0,10,11,2462.79,0.0,0
13786.0,367,1,230.39999999999998,0.0,1
13787.0,76,2,309.04,0.0,0
13790.0,4,1,348.8,0.0,0
13791.0,43,3,1047.68,30.89182058047493,0
13792.0,66,2,195.55,0.0,0
13798.0,1,63,36351.42,2.1597492588251286,3
13799.0,117,2,688.86,0.0,0
13800.0,310,1,558.32,0.0,1
13801.0,67,1,324.8,0.0,0
13802.0,138,6,3906.27,15.07037843902057,0
13803.0,255,1,277.07,0.0,1
13804.0,31,7,2635.79,0.0,0
13805.0,52,2,924.6,0.0,0
13806.0,64,1,256.38,0.0,0
13807.0,367,1,112.6,0.0,1
13808.0,6,5,1747.66,0.0,0
13809.0,305,1,155.05,0.0,1
13810.0,29,4,899.51,39.99306208764451,0
13811.0,184,4,591.75,27.348066298342545,1
13812.0,42,3,539.0,0.0,0
13813.0,40,5,1353.41,0.9840071404533015,0
13814.0,56,3,1562.12,1.0765489639799384,0
13815.0,22,5,4014.91,0.3091355130904613,0
13816.0,24,4,555.04,2.9090209386534185,0
13817.0,29,2,382.98,0.0,0
13819.0,302,3,1140.35,0.0,1
13821.0,145,2,385.64,0.0,1
13822.0,6,2,632.0,0.0,0
13823.0,19,2,957.66,0.0,0
13824.0,33,5,1698.94,0.0,0
13826.0,158,2,174.65,7.836411609498681,1
13827.0,58,3,412.05,0.0,0
13828.0,22,1,209.49,0.0,0
13829.0,359,1,-102.0,0.0,1
13831.0,16,6,2202.99,0.0,0
13832.0,18,2,40.949999999999996,21.551724137931036,0
13833.0,159,1,384.8,0.0,1
13835.0,25,4,834.57,0.0,0
13837.0,212,2,271.24,0.0,1
13838.0,6,4,691.73,0.0,0
13841.0,253,1,85.0,0.0,1
13842.0,59,9,3385.62,0.0,0
13844.0,11,1,361.62,0.0,0
13845.0,65,1,312.98,0.0,0
13846.0,25,4,847.61,2.017201118997526,0
13848.0,92,3,1255.0,0.0,0
13849.0,52,2,1537.95,0.0,0
13850.0,88,2,1586.81,0.5434101336274977,0
13851.0,96,3,2651.46,0.0,0
13853.0,9,2,1056.94,3.0454803970132276,0
13854.0,9,29,8025.0199999999995,1.0419852223066224,0
13856.0,169,5,363.4,6.460746460746461,1
13858.0,57,1,216.17,0.0,0
13859.0,326,1,201.16,0.0,1
13860.0,1,6,1240.0,0.47355325467533504,0
13862.0,18,10,2187.31,0.9980265778324945,0
13863.0,245,2,299.56,2.0341421937340574,1
13865.0,58,4,501.56,0.0,0
13866.0,74,1,145.67000000000002,0.0,0
13867.0,31,3,1015.29,0.0,0
13868.0,7,2,3192.54,0.0,0
13869.0,123,4,3104.95,0.0,0
13870.0,2,10,2751.25,0.7105891863410972,0
13871.0,23,14,6389.8,0.21004958419552572,0
13873.0,120,4,381.7,2.0277207392197125,0
13874.0,358,1,540.45,0.0,1
13875.0,54,5,1786.79,0.0,0
13876.0,64,1,122.7,0.0,0
13877.0,86,1,117.24,0.0,0
13878.0,55,1,1281.53,0.0,0
13880.0,21,13,3219.77,0.0,0
13881.0,4,22,16989.52,0.9907037026676736,0
13882.0,3,6,1131.28,5.0246404674552725,0
13883.0,1,9,2538.75,5.075005234662439,0
13884.0,7,6,781.3000000000001,0.7998984255967496,0
13885.0,189,2,506.8,0.0,1
13886.0,71,1,243.56,0.0,0
13887.0,204,1,349.55,0.0,1
13888.0,120,2,605.63,0.0,0
13889.0,93,1,416.90000000000003,0.0,0
13890.0,1,14,1860.8600000000001,1.2182757284439512,0
13892.0,27,4,632.97,0.0,0
13893.0,298,1,821.1,0.0,1
13894.0,22,5,535.97,5.074209202649569,0
13895.0,21,5,2588.12,0.1908934197688454,0
13897.0,50,1,311.16,0.0,0
13898.0,326,1,155.93,0.0,1
13899.0,16,2,388.52,0.0,0
13900.0,183,3,740.95,0.0,1
13901.0,72,5,2867.2,0.0,0
13904.0,37,2,332.64,0.0,0
13908.0,80,5,2347.05,0.9495473824143823,0
13911.0,57,9,2580.91,0.0,0
13914.0,4,3,613.95,1.9953707398834704,0
13917.0,50,2,272.04,0.0,0
13918.0,50,2,1212.8400000000001,0.0,0
13919.0,53,3,350.15999999999997,9.00444375146176,0
13922.0,352,1,172.25,0.0,1
13923.0,54,1,351.13,0.0,0
13924.0,2,11,1682.08,8.525437093835821,0
13925.0,36,6,616.65,9.082196830077404,0
13926.0,23,1,223.85000000000002,0.0,0
13927.0,75,1,348.99,0.0,0
13928.0,11,4,464.57,0.0,0
13929.0,169,3,802.85,4.72319468343915,1
13930.0,58,2,337.34,0.0,0
13931.0,86,3,1230.93,0.5333204043538338,0
13932.0,295,1,307.4,0.0,1
13933.0,109,2,608.7900000000001,0.0,0
13934.0,264,1,922.1,0.0,1
13936.0,171,2,361.28,4.062881724998673,1
13937.0,169,1,158.85,0.0,1
13938.0,35,1,71.66,0.0,0
13939.0,23,4,556.75,2.075455105091901,0
13940.0,17,4,839.14,0.0,0
13941.0,22,7,4912.41,3.9223854675178376,0
13946.0,79,3,561.5699999999999,0.0,0
13947.0,65,1,90.6,0.0,0
13948.0,361,1,102.0,0.0,1
13949.0,3,6,2427.32,0.0,0
13950.0,11,5,728.56,2.2145867446917027,0
13951.0,176,3,674.45,0.0,1
13952.0,211,3,3246.091,0.15318029043352174,1
13953.0,7,7,3515.68,0.0,0
13954.0,2,3,378.59,13.941171122022187,0
13955.0,154,2,322.96,0.0,1
13956.0,5,5,1026.42,0.0,0
13958.0,372,1,-102.45,0.0,1
13959.0,79,3,598.2,0.0,0
13960.0,21,2,230.22,0.0,0
13962.0,22,2,169.55,0.0,0
13963.0,308,4,664.54,0.0,1
13967.0,146,1,80.7,0.0,1
13969.0,7,20,8986.69,0.7427705507215643,0
13971.0,9,11,2702.2200000000003,2.031715646820822,0
13972.0,71,2,190.25,0.0,0
13973.0,287,1,264.7,0.0,1
13974.0,49,1,413.59000000000003,0.0,0
13975.0,31,7,2503.23,0.9124087591240875,0
13976.0,207,1,357.98,0.0,1
13978.0,15,2,196.79000000000002,0.0,0
13979.0,73,1,869.87,0.0,0
13980.0,60,1,200.14,0.0,0
13982.0,39,5,1861.11,0.571639215518669,0
13983.0,30,13,2590.46,0.49818892768386314,0
13984.0,27,6,488.03,46.98265092177163,0
13985.0,4,16,7024.53,0.5042400069120541,0
13986.0,17,1,320.46,0.0,0
13988.0,20,9,4098.8,1.185160898369319,0
13989.0,66,2,1266.08,0.0,0
13990.0,213,1,311.3,0.0,1
13991.0,12,7,850.63,0.6238536397303643,0
13992.0,30,1,76.8,0.0,0
13993.0,32,12,3409.66,1.6357216215280583,0
13994.0,4,6,2313.14,0.0,0
13995.0,15,6,1383.49,0.7318700715367118,0
13999.0,10,15,3865.26,0.9367447415430274,0
14000.0,206,2,633.71,0.3067677689330775,1
14001.0,46,4,2030.3300000000002,0.6240577950936821,0
14002.0,134,2,529.73,0.0,0
14004.0,43,7,4582.64,0.0,0
14005.0,10,5,2874.72,0.0,0
14006.0,116,3,962.19,0.0,0
14009.0,198,3,685.9300000000001,1.3915843648021164,1
14012.0,278,1,328.8,0.0,1
14013.0,110,3,473.02,0.0,0
14014.0,77,1,505.18,0.0,0
14015.0,53,1,917.34,0.0,0
14016.0,154,5,4328.46,0.2936969186010352,1
14019.0,47,4,1398.96,1.5932639753518898,0
14020.0,17,2,642.8,0.0,0
14021.0,155,3,631.9,0.0,1
14022.0,225,1,440.0,0.0,1
14023.0,7,2,584.07,0.0,0
14024.0,122,2,327.7,0.0,0
14027.0,61,1,104.82,0.0,0
14029.0,63,2,467.66,0.0,0
14030.0,18,8,2360.09,0.0,0
14031.0,7,23,14634.640000000001,15.34240457781228,0
14032.0,2,18,2929.84,1.537510208059578,0
14034.0,22,4,512.02,21.447638918719896,0
14035.0,29,5,1428.02,0.0,0
14036.0,285,1,626.65,0.0,1
14037.0,176,2,147.20000000000002,0.0,1
14038.0,78,4,1554.48,0.37811302375062483,0
14039.0,33,1,152.2,0.0,0
14040.0,41,15,3542.19,2.011939406681199,0
14041.0,266,1,141.41,0.0,1
14044.0,27,4,652.82,0.0,0
14045.0,109,4,1659.75,0.0,0
14046.0,284,1,154.99,0.0,1
14047.0,9,7,1290.01,1.4213554840632425,0
14048.0,277,2,375.13,8.489254262922937,1
14049.0,17,6,5639.15,0.7492449469526833,0
14050.0,32,2,746.36,0.0,0
14051.0,1,26,15477.34,0.8523169504413407,0
14052.0,20,1,225.36,0.0,0
14053.0,124,2,260.25,0.0,0
14054.0,65,1,92.46,0.0,0
14055.0,106,1,725.6400000000001,0.0,0
14056.0,1,29,8124.4,1.0986469295709496,0
14057.0,24,18,6147.4,1.1347773224658892,0
14059.0,267,1,183.6,0.0,1
14060.0,5,20,6135.38,0.08207907602411561,0
14062.0,10,12,10464.85,0.0,0
14064.0,29,7,1188.32,12.219480845657216,0
14066.0,267,1,152.55,0.0,1
14067.0,64,2,374.7,0.0,0
14068.0,320,1,265.85,0.0,1
14071.0,4,9,1307.41,9.133178576889396,0
14073.0,21,2,139.54,7.6138771186440675,0
14075.0,5,3,942.26,0.0,0
14076.0,129,1,122.47,0.0,0
14077.0,41,5,499.41999999999996,0.0,0
14078.0,102,6,1049.37,0.0,0
14079.0,125,1,375.1,0.0,0
14080.0,33,1,45.599999999999994,0.0,0
14081.0,267,4,904.67,3.194153148140222,1
14082.0,365,1,182.25,0.0,1
14083.0,4,9,1018.43,0.0,0
14085.0,2,19,4435.79,0.2866108880666466,0
